internalID,ID,raMedian,decMedian,X,Y,spCl,spSubCl,Var_Type,Var_subType,Amplitude,AndersonDarling,Autocor_length,Beyond1Std,CAR_mean,CAR_sigma,CAR_tau,Con,Eta_e,FluxPercentileRatioMid20,FluxPercentileRatioMid35,FluxPercentileRatioMid50,FluxPercentileRatioMid65,FluxPercentileRatioMid80,Freq1_harmonics_amplitude_0,Freq1_harmonics_amplitude_1,Freq1_harmonics_amplitude_2,Freq1_harmonics_amplitude_3,Freq1_harmonics_rel_phase_0,Freq1_harmonics_rel_phase_1,Freq1_harmonics_rel_phase_2,Freq1_harmonics_rel_phase_3,Freq2_harmonics_amplitude_0,Freq2_harmonics_amplitude_1,Freq2_harmonics_amplitude_2,Freq2_harmonics_amplitude_3,Freq2_harmonics_rel_phase_0,Freq2_harmonics_rel_phase_1,Freq2_harmonics_rel_phase_2,Freq2_harmonics_rel_phase_3,Freq3_harmonics_amplitude_0,Freq3_harmonics_amplitude_1,Freq3_harmonics_amplitude_2,Freq3_harmonics_amplitude_3,Freq3_harmonics_rel_phase_0,Freq3_harmonics_rel_phase_1,Freq3_harmonics_rel_phase_2,Freq3_harmonics_rel_phase_3,Gskew,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,PercentDifferenceFluxPercentile,PeriodGLS,PeriodLS,PeriodWMCC,Period_fit,Psi_CS,Psi_eta,Q31,Rcs,Skew,SlottedA_length,SmallKurtosis,Std,StetsonK,StetsonK_AC,g-i,g-r,r-i
Blind14A_31_N26_1120_3307,HiTS111509-025036,168.788693762,-2.84346646118,1120.50642359,3307.19718388,QSO,,QSO,,0.0740628289482,0.966564580861,1.0,0.318181818182,36.5909554194,3.78918207922E-9,0.594920127061,0.0,48.023076039,0.111518031726,0.155852307498,0.6850540516,0.846769406234,0.920646848982,0.0577930895332,0.0214688148901,0.00554264023294,0.0291583304157,0.0,-0.665899626166,-1.33131776191,0.232978536307,0.0239046915925,0.00412469580287,0.00709942499969,0.00385292932512,0.0,1.8374447566,0.539267146595,0.588351561761,0.0221211151373,0.0129590351349,0.00983884321362,0.00623292427368,0.0,-1.4958584888,-0.0493896242234,-1.06109500196,-0.0276288940468,-6.77967813567E-4,7.11020414844,21.7686958474,0.00211103170491,0.047703124909,0.363636363636,-0.1,0.00422208475427,0.00579941283761,0.0484473518379,0.00577324342549,0.00443714759711,0.896160471158,0.267146068621,0.817671412708,0.0752129082547,0.224928162142,-0.172086421142,0.0905381999983,-0.908471885385,0.0459544071085,0.880843025002,0.822479100657,,,
Blind14A_31_N31_0646_2652,HiTS111649-025823,169.207388202,-2.97310523836,646.389592476,2652.1167343,QSO,,QSO,,0.224723610419,0.995852820329,1.0,0.227272727273,13465.1459051,2.48423659968,0.0016271671056,0.0,11.590307653,0.119073962954,0.168841704047,0.319641123034,0.481648730856,0.754446657921,0.130809368815,0.0737634742763,0.0500287739062,0.0533476898086,0.0,1.5381341648,0.429639598083,0.919794585483,0.0978809240408,0.0325202194737,0.0272742750759,0.0220573530511,0.0,1.05045122378,0.417768568169,-0.111688641846,0.062020557005,0.0319880378148,0.0311448300883,0.0278299155162,0.0,-0.863180377628,0.0305514323631,0.500074892871,-0.183491782211,-0.0133430783774,5.38534936031,21.9100424889,0.00545251336333,0.054722637315,0.454545454545,-0.0333333333333,0.0150759482596,0.0163109175743,0.220392453113,0.00485633579126,0.00480261259311,0.999733133904,0.361318583699,0.657406270249,0.107663587832,0.205056108478,-1.05983504073,0.0905381999983,1.55450055288,0.119464799462,0.777545396079,0.793014261458,,,
Blind14A_31_S5_1947_2695,HiTS111650-020454,169.211937794,-2.08187856982,1947.64256478,2695.05902233,QSO,BROADLINE,QSO,,0.138123044775,0.380543178779,1.0,0.444444444444,62.1283259362,-0.101641421759,0.34066876644,0.0,9.11312969517,0.164295365181,0.420066203428,0.56233167513,0.577532108118,0.918703449777,0.0920518870554,0.0177368609231,0.0479716706058,0.0324806310455,0.0,-0.604318287782,-2.19000680748,-2.440310288,0.062395715666,0.0335622426128,0.0159276702782,0.0238391061878,0.0,-0.914002565143,1.39413468875,0.171307149483,0.0330346796509,0.0180397479779,0.0198954243579,0.0213569131395,0.0,-1.26057653708,-0.325122142863,-1.27234715861,0.021862867938,0.0117810011225,2.24948001722,21.1651801577,0.00395217383229,0.0737469454024,0.333333333333,0.1,0.00704455973834,0.0124722195119,0.0933025956489,0.00554874918989,0.0039012208221,0.999709091291,0.407893810138,0.502528413406,0.138761193807,0.228008147658,0.130850138151,0.0879123999912,-0.732185358285,0.083648471175,0.815486809358,0.721179786042,,,
Blind14A_34_N10_0450_2738,HiTS112440-021806,171.17042164,-2.3018569149,450.448846075,2738.1036691,QSO,BROADLINE,QSO,,0.0475795273675,0.890422100024,1.0,0.380952380952,34.998664709,-3.35882687809E-9,0.594941097241,0.0,7.86203909576,0.414124352403,0.527626209992,0.741090267713,0.828709387337,0.957628567862,0.0412934439594,0.020822104848,0.0137202125419,0.0122901383164,0.0,0.910087239227,-0.836303671192,-1.23264746821,0.0230580051463,0.00351985988363,0.00504250833535,0.0128012395149,0.0,-0.183657696199,1.22472171798,0.868393077974,0.0161682287696,0.0023766533837,5.13198171479E-4,0.00126322114918,0.0,1.38984633852,-0.0627944648868,1.66955602921,-0.0191251407183,0.00122284006497,0.884274507855,20.822143984,0.00147987353872,0.0262024530827,0.238095238095,-0.133333333333,0.00307746213073,0.00361317363479,0.154157732933,0.00552649761136,0.00994727953987,0.82836360736,0.376769037737,0.597706080787,0.0481066301104,0.182274044147,-0.275312898291,0.0903640000033,-0.493430690831,0.0308141399013,0.860235124312,0.624752321866,,,
Blind14A_34_N27_0726_1948,HiTS112541-024855,171.423331694,-2.81550718682,726.992583605,1948.33763713,QSO,,QSO,,0.0508303299059,0.795795010689,1.0,0.318181818182,11433.7941352,-0.732734385625,0.00179805047271,0.0,16.4899922007,0.186084792048,0.249898668808,0.540722464452,0.609511086661,0.777757881878,0.0372399512711,0.0113355989122,0.0123671137978,0.0102937103382,0.0,0.92196412174,0.383909920804,-0.265256367998,0.0197930206527,0.00272409225919,0.0134890726339,0.0026991856202,0.0,0.354566980001,0.567928981877,-0.98352058619,0.0120070030773,0.00104011394243,0.00730964024178,0.00895159999891,0.0,-0.326448645286,1.53483675469,0.0357031706674,-0.0215094398456,0.0041472310595,1.55123768632,20.5585389497,0.00148392703395,0.0215091070003,0.272727272727,0.0333333333333,0.00318007896692,0.00466978527858,0.136004536934,0.00829510155039,0.0111582232688,0.769935360898,0.245464428606,0.682126235281,0.0526434816897,0.174625229473,-0.252333527069,0.0903640000033,-0.727400329094,0.0305073717259,0.830226152722,0.73498267511,,,
Blind14A_34_S22_1278_1975,HiTS112505-013220,171.271151176,-1.53913828791,1278.53779647,1975.74228007,QSO,,QSO,,0.135522936697,0.19717201338,2.0,0.318181818182,69.667683561,0.0847486958905,0.316008083317,0.0,11.3358516233,0.145233829212,0.215334918473,0.454795708839,0.654440965656,0.76196043198,0.0830293038596,0.0296253762143,0.015159969511,0.0186161479944,0.0,1.53524922334,0.732823883152,1.99008231933,0.0749025227606,0.0265079485481,0.0427106795119,0.0251907868107,0.0,1.04838150513,0.308930512613,0.46091709917,0.0416432064077,0.0297609971349,0.0112154963327,0.0171233371112,0.0,-0.0328153578603,-1.54632740367,-0.225242579231,0.0643660643512,0.0183576316929,4.44604324673,22.0155511512,0.00356775569768,0.0557383414204,0.272727272727,0.233333333333,0.00852491518882,0.0125722513987,2.19479053023,0.0052940907854,2.04081628681,0.992764153053,0.330460613446,1.06912625622,0.107212612854,0.297286718198,0.416051697163,0.0903640000033,0.10140214245,0.0785461080574,0.842030231305,0.803812921061,,,
Blind14A_35_S2_1995_3577,HiTS111811+000038,169.54907874,0.0107959407159,1995.28507914,3577.16315622,QSO,,QSO,,0.0612317855235,0.466890794848,1.0,0.222222222222,82.614753141,0.0705132356876,0.243545419703,0.0,15.5455561803,0.133996053895,0.338563333058,0.537742694936,0.783701291702,0.934350794805,0.0413842008754,0.0107689539541,0.0187813497429,0.0103379101927,0.0,1.68512561213,0.764749545831,1.71845836062,0.0264299440618,0.0127308990031,0.0137416452544,0.0128541409996,0.0,-1.32917340647,0.708629104969,-1.49539425943,0.0217961210372,0.00715505108984,0.00723372466107,0.0139873719469,0.0,-1.66595263478,1.32287121873,-0.27815575597,0.0076596129222,0.00742897044151,1.92018790553,20.1204447274,0.00166542631514,0.0229915759132,0.277777777778,0.1,0.00323420249238,0.00495306327274,2.99236316504,0.00519118132201,0.00405926517241,0.999806167648,0.267845363944,1.525515574,0.0444360838403,0.216013719139,0.34565928285,0.0904643999966,-0.0506441201684,0.0335091181213,0.818852963994,0.79987183463,,,
Blind14A_35_S14_1015_1520,HiTS111658+002441,169.244943565,0.411470643621,1015.34567873,1520.04914926,QSO,,QSO,,0.104571748552,0.614182572052,1.0,0.380952380952,36.535373408,-1.67322028455E-9,0.59487491912,0.0,10.8819676195,0.122556395447,0.221193519583,0.267612573619,0.506874708762,0.752905852089,0.066726214177,0.00958767968672,0.0196384733862,0.02560932743,0.0,0.998318105205,1.02720506471,0.59859520006,0.046667450595,0.00765264270923,0.0347868570303,0.00283819811526,0.0,-0.184426626459,0.526636879148,-1.96916190484,0.0301795510132,0.00917871292873,0.0162279201768,0.0134329657954,0.0,0.92837851629,0.700742865045,0.110121304784,-0.0171498884561,-0.00326757034844,3.00169988782,21.7339773011,0.00273265149485,0.0309937538807,0.380952380952,0.0666666666667,0.005478590091,0.00947159438203,0.317526169542,0.0119501042345,0.01929756862,0.999700825023,0.330179964131,0.693928608035,0.0542418189432,0.242715459909,-0.361242643261,0.0905921000012,0.189499016443,0.0593913855609,0.773954101266,0.708918027161,,,
Blind14A_35_S22_1046_3630,HiTS112042+003424,170.175903039,0.573512873191,1046.7631161,3630.48015882,QSO,BROADLINE,QSO,,0.0888092477997,0.253287829735,1.0,0.190476190476,65.8850085853,0.0445812186517,0.324888853071,0.0,7.49387939554,0.165401069315,0.389869531302,0.508387193805,0.692139119278,0.981588353011,0.0553641285307,0.0322747609105,0.030185495121,0.0150373663386,0.0,1.8603634382,0.709177343731,2.13811326388,0.0391047248793,0.0164564520461,0.0171662841973,0.017535283876,0.0,-0.0653022562251,-0.321045323513,0.186037551479,0.033195993239,0.00682245161601,0.00543666751152,0.0109121778556,0.0,-1.08334724825,0.602238179229,0.99138838217,-0.0249109598711,-0.0100794784234,1.87893215161,21.4053048739,0.00220830988394,0.0291646812391,0.285714285714,0.0,0.0048646071521,0.00574189002805,0.0484407711928,0.00576966389575,0.00440470424779,0.990068105745,0.27907895283,0.705699598126,0.058010312429,0.269076106922,-0.35616238042,0.0905921000012,0.452469896151,0.0472695463216,0.767987196888,0.741155815964,,,
Blind14A_35_S31_1656_2710,HiTS112140+005124,170.419363798,0.856685308504,1656.90787736,2710.92612925,QSO,BROADLINE,QSO,,0.0868692581234,0.993839164923,1.0,0.333333333333,39.35834741,0.0355694431076,0.542325024161,0.0,37.2625415122,0.0996239557316,0.245230377309,0.374406095574,0.543430716366,0.548394803759,0.0628289819417,0.0297429955607,0.0264425874633,0.0294990238779,0.0,-2.19482673196,-2.39594432186,0.276878998429,0.0390660661896,0.0151683473833,0.0134920576097,0.0146160981645,0.0,-0.14018863116,1.70653441669,-0.499199503012,0.0232697092573,0.00256919754549,0.016655923382,0.0120972795851,0.0,0.779559148228,-0.206628311271,-1.02764437822,-0.085866424576,-0.0066648761059,6.3004350585,21.3450167101,0.00229872585415,0.0273388205041,0.428571428571,0.0666666666667,0.00647092316831,0.0065339783499,0.0890171407852,0.00665477429386,0.00426039534253,0.973375758629,0.342073133388,0.64327236463,0.0448604091443,0.330596032617,-1.09269823025,0.181184200002,1.78076162728,0.0490663417687,0.756497663988,0.783548400031,,,
Blind14A_36_N27_0851_2856,HiTS112557+012202,171.489219861,1.3674163135,851.420225762,2856.27187857,QSO,BROADLINE,QSO,,0.13206330742,0.925379390682,2.0,0.35,241.432163275,-0.194983440286,0.088771643167,0.0,4.75878392999,0.219699855988,0.260976622837,0.285497094907,0.574077498237,0.794429256342,0.0875526525989,0.0550553666991,0.0202861984244,0.0292526670067,0.0,0.42621984784,-0.244251298563,1.40613372142,0.0452899626269,0.00390210453479,0.0220943621794,0.00836098407204,0.0,-1.56471430768,0.474874757667,-0.692659774704,0.0281607951758,0.0129677202828,0.0174209978589,0.00133053413325,0.0,-2.12554144022,-1.31740855311,-2.11619930563,0.105634694813,0.00965235378022,1.68809108019,21.4323298473,0.0032700068791,0.0422528080612,0.35,0.166666666667,0.00863444726206,0.0117027016071,0.376240544386,0.00554878003457,0.00411015202407,0.991217871111,0.307913905758,1.13994540178,0.0723038572576,0.251018447974,0.741452497429,0.091780499999,0.391782530889,0.0700838660357,0.845278768692,0.800036716007,,,
