internalID,ID,Var_prob,Pred_Var_Type_05,Per_prob,Pred_VarPer_Type,DSCT,EB,ROTVAR,RRLYR,Pred_VarPerSub_Type,CV,QSO,SNe,Pred_VarNonPerSub_Type,Pred_class,raMedian,decMedian,X,Y,spCl,spSubCl,Var_Type,Var_subType,Amplitude,AndersonDarling,Autocor_length,Beyond1Std,CAR_mean,CAR_sigma,CAR_tau,Con,Eta_e,FluxPercentileRatioMid20,FluxPercentileRatioMid35,FluxPercentileRatioMid50,FluxPercentileRatioMid65,FluxPercentileRatioMid80,Freq1_harmonics_amplitude_0,Freq1_harmonics_amplitude_1,Freq1_harmonics_amplitude_2,Freq1_harmonics_amplitude_3,Freq1_harmonics_rel_phase_0,Freq1_harmonics_rel_phase_1,Freq1_harmonics_rel_phase_2,Freq1_harmonics_rel_phase_3,Freq2_harmonics_amplitude_0,Freq2_harmonics_amplitude_1,Freq2_harmonics_amplitude_2,Freq2_harmonics_amplitude_3,Freq2_harmonics_rel_phase_0,Freq2_harmonics_rel_phase_1,Freq2_harmonics_rel_phase_2,Freq2_harmonics_rel_phase_3,Freq3_harmonics_amplitude_0,Freq3_harmonics_amplitude_1,Freq3_harmonics_amplitude_2,Freq3_harmonics_amplitude_3,Freq3_harmonics_rel_phase_0,Freq3_harmonics_rel_phase_1,Freq3_harmonics_rel_phase_2,Freq3_harmonics_rel_phase_3,Gskew,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,PercentDifferenceFluxPercentile,PeriodGLS,PeriodLS,PeriodWMCC,Period_fit,Psi_CS,Psi_eta,Q31,Rcs,Skew,SlottedA_length,SmallKurtosis,Std,StetsonK,StetsonK_AC,g-i,g-r,r-i
Blind14A_12_N19_0078_3558,HiTS102835-095447,0.933333333333,Var,0.477321585964,NonPer,,,,,,0.075,0.925,0.0,QSO,QSO,157.149533973,-9.91319560521,78.3009645039,3558.38693679,,,,,0.0587156615272,0.999317712878,4.0,0.421052631579,7.6380623731,-0.0364786435092,2.40751467055,0.0,4.84824990112,0.492339476644,0.627456052253,0.748285140409,0.856700344903,0.984553395464,0.0600544481746,0.0355792737703,0.0450225938932,0.0328573166225,0.0,0.100672537116,-0.0743615260055,-0.398440372706,0.0585526298368,0.00236733132008,0.0193899873983,0.0166110730782,0.0,-0.861981782292,0.967556079485,1.97334752603,0.0175426880435,0.0066463525722,0.00843648881125,0.00834833103325,0.0,-0.462515639883,0.278593498342,-1.28309109837,0.0458513968573,0.00549551524668,0.249861663679,18.3887472178,0.00230479873505,0.0326707003755,0.105263157895,0.0666666666667,0.00444334193141,0.00622144916756,5.60818172543,6.4463392,0.00390502941762,0.416643893945,0.472262129689,0.218153121337,0.0844865708062,0.472262129689,0.206531902748,1.00382479998,-1.5307246218,0.0423823613269,0.934405247761,0.844217609086,,,
Blind14A_17_S9_1189_3110,HiTS103955-035729,0.531487195263,Var,0.074396759695,NonPer,,,,,,0.075,0.925,0.0,QSO,QSO,159.983090891,-3.95817864194,1189.93423297,3110.45346846,,,,,0.118549402238,0.648605764598,1.0,0.4,35.6094286333,2.907258604E-9,0.595184954964,0.0,7.96730943073,0.319610135344,0.459970877392,0.530240647852,0.649884679278,0.758770278116,0.073953995677,0.0220186282993,0.0183738590111,0.037232153509,0.0,0.177447340251,0.17531191843,-1.64354892155,0.0518404628831,0.01372772522,0.00700714761487,0.0313960014849,0.0,-0.264734032728,-1.55616269482,-0.551974238219,0.0342835387443,0.0146997434762,0.00879827767565,0.0168582403748,0.0,0.122299175139,-1.12574991681,-2.81405224206,0.0143496401282,0.00202380748428,1.83448714979,21.1941961774,0.00310071722961,0.0606102079951,0.15,-0.0333333333333,0.00593348957917,0.00993825493502,0.304722662566,0.305733935714,0.00395663519136,0.967575943308,0.329360795168,0.69866572634,0.113215665957,0.174085794833,0.0262774608207,0.0912638999944,-0.893819653375,0.065717209255,0.889040277935,0.829925963812,,,
Blind14A_20_N20_1939_2805,HiTS104405+012713,1.0,Var,0.406015014193,NonPer,,,,,,0.075,0.925,0.0,QSO,QSO,161.02134603,1.45361766289,1939.06432673,2805.31092911,,,,,0.0796752800459,0.985488022298,3.0,0.4,16.6286589867,-0.0676442047278,1.16945882921,0.0,0.477851560303,0.278810746024,0.443538824247,0.561428985028,0.813956080051,0.978943447316,0.081427778124,0.0463572494148,0.0375184768361,0.056050840061,0.0,-2.34874869244,0.41406982355,0.00786321197974,0.0745474868605,0.051739782347,0.0237823132401,0.058981515526,0.0,-2.51009975355,-2.34564988527,0.0351620218982,0.0789816379584,0.0533979054952,0.0205531231723,0.0539763409926,0.0,-2.704939726,-2.38216420903,-0.0537764760263,-0.0484562239161,-0.00332154951266,0.394847561216,19.4465320699,0.00284662953249,0.0384812710244,0.1,-0.166666666667,0.00533930049478,0.00813476452512,3.19527435939,3.209870925,0.00390137363642,0.333312112672,0.41916157513,0.425412792454,0.0943254012226,0.41916157513,-0.403772899505,0.821194199947,-1.07394282668,0.0553570724948,0.864717965137,0.851268623917,,,
Blind14A_21_N13_1673_0102,HiTS105834+014802,0.8,Var,0.403286220553,NonPer,,,,,,0.075,0.925,0.0,QSO,QSO,164.645203252,1.80073788656,1673.45624921,102.012276785,,,,,0.0246145548224,0.984923312173,5.0,0.47619047619,7.88568277029,-0.0110165579271,2.15852772197,0.0,3.56141890491,0.338458031775,0.584146214173,0.640205380412,0.831800140683,0.916980306353,0.0249184293997,0.0188278416324,0.00679299203083,0.00485820879146,0.0,1.65048602455,1.13743858345,2.05378212394,0.0218963435293,0.00629131822488,0.00660260684458,0.0123416901642,0.0,-0.340628643879,-1.98693400482,-1.75951423449,0.0112227714852,0.0043135367192,0.00456906709878,0.00430874147128,0.0,0.147838684512,-2.79153424458,-0.335014493113,0.0140061550821,-0.0032137597436,0.097995815084,17.0214648663,9.76929473457E-4,0.0137637001232,0.142857142857,-0.333333333333,0.00195030082918,0.00275908783532,11.7444369519,10.7424281333,0.00390502941762,0.152158364585,0.447336855745,0.546620079816,0.0298152168192,0.447336855745,0.304612252535,1.73379370001,-1.18515387708,0.0166287707094,0.825278607888,0.888124552536,,,
Blind14A_22_S2_0099_0090,HiTS104808+000900,0.505617394495,Var,0.0696194275481,NonPer,,,,,,0.0592465753425,0.940753424658,0.0,QSO,QSO,162.034322233,0.150065578939,99.1938647222,90.6080125168,,,,,0.0912895915578,0.810269692936,2.0,0.35,56.5366388143,0.068537412879,0.383532649566,0.0,3.72906358253,0.177942508112,0.43970863949,0.493781092772,0.646960222154,0.870956618235,0.0682278540619,0.0268942897346,0.0111596346069,0.0250341198127,0.0,0.463536959121,-0.0762265130046,2.52373404788,0.0336136185736,0.00964949915706,0.0111986439358,0.00477902597434,0.0,-1.9970655068,-0.812234090835,-1.20321467404,0.0243118845768,0.0110236646312,0.00279576018441,0.0161030945385,0.0,-0.123809178524,-2.00167064454,-0.995730703307,-0.0218820918256,0.0103666981988,1.1483230157,21.683646882,0.00256321648114,0.0450496664311,0.25,0.1,0.0047112030057,0.00833093147175,0.102885048537,0.103120706024,0.00390106894861,0.779463619557,0.256011584342,0.873133413711,0.0927035023233,0.256310050601,-0.108443216552,0.729687999992,-0.988736192914,0.0555798810592,0.887841649231,0.876388098273,,,
Blind14A_25_N3_1137_1540,HiTS105930-041659,0.6,Var,0.255835477213,NonPer,,,,,,0.075,0.925,0.0,QSO,QSO,164.875736192,-4.28332497484,1137.58255253,1540.80977381,,,,,0.0237474052303,0.989154798365,3.0,0.35,15.1395386731,-0.0196118023031,1.17217877226,0.0,0.541551059845,0.129885583501,0.270638987793,0.394091968666,0.6884934901,0.961416527621,0.0224068919967,0.0121592331116,0.00708989917273,0.0156116946833,0.0,-0.03294777037,-1.68601582912,0.149810943002,0.0201452065808,0.0123684779025,0.00380470768401,0.0164038388951,0.0,0.0763685528482,1.37342067353,0.0674636797455,0.0205226889595,0.012019550263,0.00262368980531,0.014941038276,0.0,0.245939039141,1.53956720359,0.129329213227,-0.0171385866752,5.79602175821E-4,0.110725105734,17.7462458544,8.42883008961E-4,0.00891905621703,0.3,-0.0333333333333,0.00182064378724,0.00255005359815,3.14960935569,3.20929305,0.00391113903569,0.400086425551,0.403677094867,0.321381285766,0.0199360687251,0.403677094867,-0.663791355489,0.821303999997,-0.407472898281,0.0149580091035,0.795761105923,0.835140129737,,,
Blind14A_25_S18_0275_0564,HiTS110220-034336,0.761036617529,Var,0.41365081532,NonPer,,,,,,0.025,0.925,0.05,QSO,QSO,165.58450939,-3.72678757644,275.634603606,564.913045382,,,,,0.0276622868239,0.361873802393,4.0,0.35,2.26445732114,-0.0105671243514,7.98722516905,0.0,0.585151205805,0.26883507095,0.355709929936,0.494708106066,0.656687334865,0.853203729635,0.0510441620452,0.02686955281,0.0209377596467,0.0193988115327,0.0,-0.342990962037,2.34147217093,1.85218085704,0.0621968540634,0.0534288745911,0.0138362129243,0.0370416123724,0.0,-1.52918524614,-2.85602080167,-1.47106679892,0.0421525870115,0.00424147133153,0.0460222667019,0.00769851677723,0.0,0.163549937162,-0.919874287199,-0.186516593637,-0.00981472048279,-0.0113230190235,0.177052010678,18.0867305096,9.10974547729E-4,0.0128961612366,0.15,-0.166666666667,0.00180063527482,0.0028823991749,1.16400126267,25.6743444,0.00390502941762,0.22938469015,0.412489189942,0.223075229271,0.0240514100304,0.412489189942,-0.251501192107,0.821303999997,-0.638247763105,0.0164765511459,0.858436041884,0.869287184982,,,
Blind14A_28_N4_0784_1746,HiTS110538+020153,1.0,Var,0.323215814723,NonPer,,,,,,0.075,0.925,0.0,QSO,QSO,166.409471723,2.03153313191,784.294547746,1746.78269608,,,,,0.063041966917,0.995982634084,4.0,0.35,1.3933506096E-6,0.0269452450393,1.1907289102E7,0.0,0.348151412221,0.208514148764,0.306929807631,0.504920442856,0.752770731086,0.933718651142,0.055096055573,0.023031053901,0.0293898824061,0.0133372162433,0.0,0.111371087951,-0.706505149446,0.763591275043,0.030490330574,0.0124647065495,0.0126279697801,0.018314147915,0.0,0.100580752374,0.663875575249,-0.217160922672,0.0197469870739,0.00630583871113,0.00758295802548,0.0111998532797,0.0,-0.368002046007,0.760089471906,0.254049747689,0.059275593571,0.0234076021294,0.19292381695,16.5910285289,0.00237913936443,0.0247507236469,0.35,0.1,0.00559156339741,0.00734344022718,0.0986525075519,6.42201285,0.00390457201217,0.319067777126,0.429161894952,0.506490546779,0.0504091937671,0.429161894952,0.694558510232,1.18563509992,-0.425095249351,0.0394723690695,0.855993366245,0.859652264094,,,
Blind14A_29_S8_1656_3591,HiTS111245+021750,0.5,NonVar,0.138685942821,NonPer,,,,,,0.075,0.925,0.0,QSO,QSO,168.18989963,2.29725727514,1656.5233128,3591.1600345,,,,,0.128967573743,0.785021694676,1.0,0.3,4342.74710181,-0.827733865466,0.00497063508923,0.0,12.0350755339,0.313296978179,0.40529049494,0.576118318835,0.697520005349,0.94394916239,0.0874877739117,0.0313959295331,0.0349408456813,0.0543995326887,0.0,0.961491281889,-0.468774071117,1.59020615201,0.0724094956326,0.0193689772134,0.0236617694386,0.0170555600144,0.0,-0.20530536247,-1.02120368699,-1.73217248643,0.0352260363721,0.0156861865562,0.0182162870735,0.0215874466939,0.0,2.37123422927,0.399921442711,2.49521176318,-0.0196593115746,-0.003451015161,2.18973929867,21.5862111279,0.00335929648903,0.0645088520958,0.15,0.0333333333333,0.00642724129407,0.00996846726245,0.194774369617,0.0662036860825,0.00383083084651,0.713476893362,0.265585990065,0.731197819038,0.113418294911,0.200875993166,0.104908092626,0.0911500000002,-0.717538132307,0.0725144832534,0.866710188061,0.844844126711,,,
Blind14A_30_S23_0327_1483,HiTS111138+003736,0.69476647289,Var,0.0809721296199,NonPer,,,,,,0.075,0.925,0.0,QSO,QSO,167.909354745,0.626702123422,327.443868574,1483.11406708,,,,,0.108314572091,0.497351084537,2.0,0.35,59.9260233567,0.0693714758785,0.358060407357,0.0,3.47655952933,0.223499138045,0.368758902474,0.578440849397,0.686897340259,0.781016629886,0.0699718646736,0.00467361299491,0.0102132384093,0.0180947619997,0.0,-1.88317627712,-0.52059063282,-1.82027457608,0.0294100494727,0.0181278263639,0.0144182497323,0.00394322774201,0.0,-0.129473361985,1.33918943457,0.511238421268,0.0165317208647,0.0075797716328,0.00260851945671,0.0131338147487,0.0,2.03914936299,2.06821535909,-0.202144967385,-0.0255069089609,0.0092738136455,1.05860212824,21.4571363344,0.00266271468036,0.0497458205373,0.2,-0.1,0.00564123269552,0.00801442169903,0.718100496248,0.713505249999,2.8571429058,0.806296308996,0.36265560867,0.659021169323,0.0914014625977,0.289230584568,-0.185789717828,0.182025999995,-0.577550821829,0.0571342319161,0.850401344896,0.827154173387,,,
Blind14A_31_S23_2012_2566,HiTS111648-013533,0.598289740034,Var,0.437576206361,NonPer,,,,,,0.075,0.925,0.0,QSO,QSO,169.202458126,-1.59267656526,2012.8218,2566.32431428,,,,,0.093024495746,0.983475114185,1.0,0.411764705882,299.257014719,0.3266022036,0.0678084909899,0.0,6.80379933002,0.483729899764,0.652369137105,0.745106609397,0.860296194253,0.923091332743,0.0831586340813,0.0194736535524,0.0203192553491,0.0544063640419,0.0,0.3166614778,-0.00423795603004,0.315508329586,0.0555695982273,0.025630351824,0.0276019820471,0.0317784643031,0.0,-0.915096056194,-0.440789783021,0.734923307335,0.0448997827743,0.0231806690448,0.0104190211376,0.0399392929192,0.0,1.50825111541,0.566255506508,1.31803465657,0.0176117803732,5.04159226398E-4,1.47411870763,20.2921665862,0.00319514430231,0.0596429634617,0.0588235294118,-0.133333333333,0.0050190997183,0.00877821053795,0.454280510127,0.450616842105,0.00387281637002,0.640833651064,0.402282007992,0.987564075026,0.13288177847,0.302551638737,0.183097090416,0.0879123999912,-1.40672587497,0.0648364004495,0.927283273731,0.862870507917,,,
